split,image_path,classes_present,num_classes_present,box_count
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV-94-img-2.jpg,WSSV,1,10
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV-96-img-2.jpg,WSSV,1,9
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV-97-img-2.jpg,WSSV,1,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-11-img-1.jpg,BG+WSSV,2,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-12-img-3.jpg,BG+WSSV,2,10
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-15-img-1.jpg,BG+WSSV,2,3
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-16-img-2.jpg,BG+WSSV,2,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-17-img-1.jpg,BG+WSSV,2,9
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-20-img-3.jpg,BG+WSSV,2,4
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-23-img-1.jpg,BG+WSSV,2,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-26-img-1.jpg,BG+WSSV,2,3
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-27-img-2.jpg,BG+WSSV,2,12
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-28-img-3.jpg,BG+WSSV,2,5
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-29-img-3.jpg,BG+WSSV,2,9
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-3-img-2.jpg,BG+WSSV,2,4
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-33-img-1.jpg,BG+WSSV,2,10
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-37-img-3.jpg,BG+WSSV,2,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-41-img-2.jpg,BG+WSSV,2,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-44-img-2.jpg,BG+WSSV,2,5
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-47-img-2.jpg,BG+WSSV,2,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-48-img-2.jpg,BG+WSSV,2,20
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-49-img-2.jpg,BG+WSSV,2,10
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-5-img-1.jpg,BG+WSSV,2,11
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-52-img-1.jpg,BG+WSSV,2,10
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-52-img-2.jpg,BG+WSSV,2,7
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-59-img-2.jpg,BG+WSSV,2,19
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-62-img-2.jpg,BG+WSSV,2,9
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-63-img-1.jpg,BG+WSSV,2,9
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-64-img-2.jpg,BG+WSSV,2,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-66-img-2.jpg,BG+WSSV,2,10
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-66-img-3.jpg,BG+WSSV,2,10
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-67-img-3.jpg,BG+WSSV,2,7
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-7-img-2.jpg,BG+WSSV,2,5
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-71-img-1.jpg,BG+WSSV,2,8
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-79-img-2.jpg,BG+WSSV,2,9
val,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/val/WSSV_BG-81-img-2.jpg,BG+WSSV,2,10
