path,source_path,rel_path,filename,class_dir,class_folder,display_class_name,class_name,project_label,label,shrimp_group_stem,shrimp_group_id,group_parse_status,normalized_stem,readable,read_error,file_size,md5,split
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-94-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-94-img-2_nobg.png,1. Healthy/Healthy-94-img-2_nobg.png,Healthy-94-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-94,1. Healthy::Healthy-94,parsed,Healthy-94-img-2,True,,878192,b9bf66c72d1acabd94d2e6f2560f4134,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-94-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-94-img-3_nobg.png,1. Healthy/Healthy-94-img-3_nobg.png,Healthy-94-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-94,1. Healthy::Healthy-94,parsed,Healthy-94-img-3,True,,710155,01b570880eb0e4c5805fbed1a137297d,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-97-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-97-img-1_nobg.png,1. Healthy/Healthy-97-img-1_nobg.png,Healthy-97-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-97,1. Healthy::Healthy-97,parsed,Healthy-97-img-1,True,,1108380,38518a7c181fa3885b60acf03ec20a9a,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-97-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-97-img-2_nobg.png,1. Healthy/Healthy-97-img-2_nobg.png,Healthy-97-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-97,1. Healthy::Healthy-97,parsed,Healthy-97-img-2,True,,1252899,acb475d15bedbc642767b6296e30683f,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-97-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-97-img-3_nobg.png,1. Healthy/Healthy-97-img-3_nobg.png,Healthy-97-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-97,1. Healthy::Healthy-97,parsed,Healthy-97-img-3,True,,1175752,d784a86c1826cf3fe8dbb274dd1d4edd,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-15-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-15-img-1_nobg.png,2. BG/BG-15-img-1_nobg.png,BG-15-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-15,2. BG::BG-15,parsed,BG-15-img-1,True,,1007891,dbe90a4390489dedda8da7e5ce820faa,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-15-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-15-img-2_nobg.png,2. BG/BG-15-img-2_nobg.png,BG-15-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-15,2. BG::BG-15,parsed,BG-15-img-2,True,,1012167,f65a16ea6b07e775d613d573fc2cd680,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-17-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-17-img-1_nobg.png,2. BG/BG-17-img-1_nobg.png,BG-17-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-17,2. BG::BG-17,parsed,BG-17-img-1,True,,715845,28b9448323fbf15430837d0ae8702c97,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-29-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-29-img-1_nobg.png,2. BG/BG-29-img-1_nobg.png,BG-29-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-29,2. BG::BG-29,parsed,BG-29-img-1,True,,691621,2eb69834129c9c712170dc3ccb160650,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-29-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-29-img-2_nobg.png,2. BG/BG-29-img-2_nobg.png,BG-29-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-29,2. BG::BG-29,parsed,BG-29-img-2,True,,644638,d800426d6d1af938ac4bdc1a76fc18f7,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-29-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-29-img-3_nobg.png,2. BG/BG-29-img-3_nobg.png,BG-29-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-29,2. BG::BG-29,parsed,BG-29-img-3,True,,625319,7816cb3dd0ae9a2b7685b6783fc1e7d3,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-3-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-3-img-1_nobg.png,2. BG/BG-3-img-1_nobg.png,BG-3-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-3,2. BG::BG-3,parsed,BG-3-img-1,True,,1410448,9fc27b492b23acff0b2a62f7934c354a,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-3-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-3-img-2_nobg.png,2. BG/BG-3-img-2_nobg.png,BG-3-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-3,2. BG::BG-3,parsed,BG-3-img-2,True,,1146963,82ea4f7457321d876f3acb04cb1cea25,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-3-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-3-img-3_nobg.png,2. BG/BG-3-img-3_nobg.png,BG-3-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-3,2. BG::BG-3,parsed,BG-3-img-3,True,,1217817,ce8b063eea17f77cddf0b42f8a80b821,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-35-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-35-img-1_nobg.png,2. BG/BG-35-img-1_nobg.png,BG-35-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-35,2. BG::BG-35,parsed,BG-35-img-1,True,,828012,3063aee5a28e36c17da6cabb5f0c12cc,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-35-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-35-img-2_nobg.png,2. BG/BG-35-img-2_nobg.png,BG-35-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-35,2. BG::BG-35,parsed,BG-35-img-2,True,,1046784,24e5ec4c353af75133dea6a110433a45,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-35-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-35-img-3_nobg.png,2. BG/BG-35-img-3_nobg.png,BG-35-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-35,2. BG::BG-35,parsed,BG-35-img-3,True,,949152,e1beb3b4bdf13b2b9b57f9a67f921427,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-38-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-38-img-1_nobg.png,2. BG/BG-38-img-1_nobg.png,BG-38-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-38,2. BG::BG-38,parsed,BG-38-img-1,True,,928852,82f53ef06957a908cdf8ab2c1d831586,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-38-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-38-img-2_nobg.png,2. BG/BG-38-img-2_nobg.png,BG-38-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-38,2. BG::BG-38,parsed,BG-38-img-2,True,,1282908,e4938468006ccb2afb7858497890841f,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-38-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-38-img-3_nobg.png,2. BG/BG-38-img-3_nobg.png,BG-38-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-38,2. BG::BG-38,parsed,BG-38-img-3,True,,974188,d3a6566e2456d365e84e90a0c4f99b2b,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-41-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-41-img-1_nobg.png,2. BG/BG-41-img-1_nobg.png,BG-41-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-41,2. BG::BG-41,parsed,BG-41-img-1,True,,961522,96de51520423249c87f8ab7eeebf71b5,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-41-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-41-img-2_nobg.png,2. BG/BG-41-img-2_nobg.png,BG-41-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-41,2. BG::BG-41,parsed,BG-41-img-2,True,,840283,79f0d219b436b576f3b5fd2b439fb63b,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-41-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-41-img-3_nobg.png,2. BG/BG-41-img-3_nobg.png,BG-41-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-41,2. BG::BG-41,parsed,BG-41-img-3,True,,946531,288fa67117076ef5797f31776134f822,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-48-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-48-img-1_nobg.png,2. BG/BG-48-img-1_nobg.png,BG-48-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-48,2. BG::BG-48,parsed,BG-48-img-1,True,,880213,aecefea813663cc9ab4b9254fe342652,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-48-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-48-img-2_nobg.png,2. BG/BG-48-img-2_nobg.png,BG-48-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-48,2. BG::BG-48,parsed,BG-48-img-2,True,,820468,3cff3b28fb1882927051739ce28c0f9b,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-48-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-48-img-3_nobg.png,2. BG/BG-48-img-3_nobg.png,BG-48-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-48,2. BG::BG-48,parsed,BG-48-img-3,True,,960170,7be9c471dea10296f79d6d3f786272ed,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-55-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-55-img-1_nobg.png,2. BG/BG-55-img-1_nobg.png,BG-55-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-55,2. BG::BG-55,parsed,BG-55-img-1,True,,811927,46caea7c3f27242f62404bb7fac71f1a,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-55-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-55-img-2_nobg.png,2. BG/BG-55-img-2_nobg.png,BG-55-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-55,2. BG::BG-55,parsed,BG-55-img-2,True,,851398,e755a43561ede4534448ba5da11e279d,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-55-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-55-img-3_nobg.png,2. BG/BG-55-img-3_nobg.png,BG-55-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-55,2. BG::BG-55,parsed,BG-55-img-3,True,,902698,5e6970a661f06753126e52a6f2b145de,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-72-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-72-img-1_nobg.png,2. BG/BG-72-img-1_nobg.png,BG-72-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-72,2. BG::BG-72,parsed,BG-72-img-1,True,,967726,de5995677cc6378bb2bf6fedc9cd3826,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-72-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-72-img-2_nobg.png,2. BG/BG-72-img-2_nobg.png,BG-72-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-72,2. BG::BG-72,parsed,BG-72-img-2,True,,857244,b42a7e44f52c74dfb0a2d2b1c8c6d394,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-72-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-72-img-3_nobg.png,2. BG/BG-72-img-3_nobg.png,BG-72-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-72,2. BG::BG-72,parsed,BG-72-img-3,True,,964134,a337dd8cb77ea40f5d7f2c62a0b4ed0f,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-73-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-73-img-1_nobg.png,2. BG/BG-73-img-1_nobg.png,BG-73-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-73,2. BG::BG-73,parsed,BG-73-img-1,True,,689917,379967f498f176f088830818c0fee5c0,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-73-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-73-img-2_nobg.png,2. BG/BG-73-img-2_nobg.png,BG-73-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-73,2. BG::BG-73,parsed,BG-73-img-2,True,,785172,40a721437cee7b065904069e5e69f2fc,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-73-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-73-img-3_nobg.png,2. BG/BG-73-img-3_nobg.png,BG-73-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-73,2. BG::BG-73,parsed,BG-73-img-3,True,,909730,91d2f69ea321bdf7dda541d8d67f95ce,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-108-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-108-img-1_nobg.png,3. WSSV/WSSV-108-img-1_nobg.png,WSSV-108-img-1_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-108,3. WSSV::WSSV-108,parsed,WSSV-108-img-1,True,,844597,24b14e916138b7a994f62c33eb54685f,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-108-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-108-img-2_nobg.png,3. WSSV/WSSV-108-img-2_nobg.png,WSSV-108-img-2_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-108,3. WSSV::WSSV-108,parsed,WSSV-108-img-2,True,,701445,2f4d191cef38cdd1f224488b4601547d,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-108-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-108-img-3_nobg.png,3. WSSV/WSSV-108-img-3_nobg.png,WSSV-108-img-3_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-108,3. WSSV::WSSV-108,parsed,WSSV-108-img-3,True,,909730,db94ccd5784d6571d73312eb91f51477,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-112-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-112-img-1_nobg.png,3. WSSV/WSSV-112-img-1_nobg.png,WSSV-112-img-1_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-112,3. WSSV::WSSV-112,parsed,WSSV-112-img-1,True,,890913,d57444e19c0c9d5835fec5a76b975e08,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-112-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-112-img-2_nobg.png,3. WSSV/WSSV-112-img-2_nobg.png,WSSV-112-img-2_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-112,3. WSSV::WSSV-112,parsed,WSSV-112-img-2,True,,952678,251d8729d0017a133e9d754632b96bfb,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-112-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-112-img-3_nobg.png,3. WSSV/WSSV-112-img-3_nobg.png,WSSV-112-img-3_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-112,3. WSSV::WSSV-112,parsed,WSSV-112-img-3,True,,657454,730448065dc7c79c108c526487caeed6,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-113-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-113-img-1_nobg.png,3. WSSV/WSSV-113-img-1_nobg.png,WSSV-113-img-1_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-113,3. WSSV::WSSV-113,parsed,WSSV-113-img-1,True,,788810,c11905293413f4f39fa2b4f7d5fea9cb,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-113-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-113-img-2_nobg.png,3. WSSV/WSSV-113-img-2_nobg.png,WSSV-113-img-2_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-113,3. WSSV::WSSV-113,parsed,WSSV-113-img-2,True,,879045,aad7bfaecec95478f3d55a904fc81b8f,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-113-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-113-img-3_nobg.png,3. WSSV/WSSV-113-img-3_nobg.png,WSSV-113-img-3_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-113,3. WSSV::WSSV-113,parsed,WSSV-113-img-3,True,,805236,6f44ee89377bcd26a1843df53c2ade8d,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-115-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-115-img-1_nobg.png,3. WSSV/WSSV-115-img-1_nobg.png,WSSV-115-img-1_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-115,3. WSSV::WSSV-115,parsed,WSSV-115-img-1,True,,1254262,c18a4124d858915d5497d94b1564b1f2,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-115-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-115-img-2_nobg.png,3. WSSV/WSSV-115-img-2_nobg.png,WSSV-115-img-2_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-115,3. WSSV::WSSV-115,parsed,WSSV-115-img-2,True,,1333243,607349729fdd00d8009307f21e30224c,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-115-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-115-img-3_nobg.png,3. WSSV/WSSV-115-img-3_nobg.png,WSSV-115-img-3_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-115,3. WSSV::WSSV-115,parsed,WSSV-115-img-3,True,,1012264,d9cb162eab4f61b6a6fa747f8b5f2568,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-116-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-116-img-1_nobg.png,3. WSSV/WSSV-116-img-1_nobg.png,WSSV-116-img-1_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-116,3. WSSV::WSSV-116,parsed,WSSV-116-img-1,True,,1138434,246093457165b93a05e431edd575945d,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-116-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-116-img-2_nobg.png,3. WSSV/WSSV-116-img-2_nobg.png,WSSV-116-img-2_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-116,3. WSSV::WSSV-116,parsed,WSSV-116-img-2,True,,1158997,6d993b0a2db9e15228c0c4c80310b3e0,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-116-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-116-img-3_nobg.png,3. WSSV/WSSV-116-img-3_nobg.png,WSSV-116-img-3_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-116,3. WSSV::WSSV-116,parsed,WSSV-116-img-3,True,,1058230,b87528ada26fa3e98de67fbb3a95c8af,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-20-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-20-img-1_nobg.png,3. WSSV/WSSV-20-img-1_nobg.png,WSSV-20-img-1_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-20,3. WSSV::WSSV-20,parsed,WSSV-20-img-1,True,,1078805,b7dc928d54e631dfeba3213904c24aba,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-20-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-20-img-2_nobg.png,3. WSSV/WSSV-20-img-2_nobg.png,WSSV-20-img-2_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-20,3. WSSV::WSSV-20,parsed,WSSV-20-img-2,True,,1032812,3cbc0a7f745903d733e2d3790abf3036,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-20-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-20-img-3_nobg.png,3. WSSV/WSSV-20-img-3_nobg.png,WSSV-20-img-3_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-20,3. WSSV::WSSV-20,parsed,WSSV-20-img-3,True,,1140128,6e6a496625dca2c4fa3c09b389f53022,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-24-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-24-img-1_nobg.png,3. WSSV/WSSV-24-img-1_nobg.png,WSSV-24-img-1_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-24,3. WSSV::WSSV-24,parsed,WSSV-24-img-1,True,,902435,dd35cb6946789546f23c3cbd282bdfbc,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-24-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-24-img-2_nobg.png,3. WSSV/WSSV-24-img-2_nobg.png,WSSV-24-img-2_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-24,3. WSSV::WSSV-24,parsed,WSSV-24-img-2,True,,848548,604acd6d8cd5f1300f5ad28f8785b9d7,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-24-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-24-img-3_nobg.png,3. WSSV/WSSV-24-img-3_nobg.png,WSSV-24-img-3_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-24,3. WSSV::WSSV-24,parsed,WSSV-24-img-3,True,,868044,05e3c07c31984df1dea7f8460e73a02b,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-4-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-4-img-1_nobg.png,3. WSSV/WSSV-4-img-1_nobg.png,WSSV-4-img-1_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-4,3. WSSV::WSSV-4,parsed,WSSV-4-img-1,True,,1162616,94b21bbd9bc1a015659848e04d2a9158,test
/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-4-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/3. WSSV/WSSV-4-img-2_nobg.png,3. WSSV/WSSV-4-img-2_nobg.png,WSSV-4-img-2_nobg.png,3. WSSV,3. WSSV,WSSV,WSSV,2,2,WSSV-4,3. WSSV::WSSV-4,parsed,WSSV-4-img-2,True,,1221785,8e39b7788d949d26887c79c894022e6c,test
