Index,source_dataset,original_class,source_path,filename,suffix,bytes,width,height,mode,sha256,class_name,split,label,materialized_path
1100,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-114-img-3_nobg.png,Healthy-114-img-3_nobg.png,.png,1017288,2048,2048,RGBA,a9d686297f22bc541a293c21dfb666a4d54ce8a75be61a6afd85bd086a8f2fa3,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/a9d686297f22_sddb_00062.png
523,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-115-img-1_nobg.png,Healthy-115-img-1_nobg.png,.png,1093072,2048,2048,RGBA,2cfea378c766df93e26e73f2fc243b80eebd6396e6a7aba367ac83e4777c3e46,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/2cfea378c766_sddb_00063.png
937,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-115-img-2_nobg.png,Healthy-115-img-2_nobg.png,.png,1116159,2048,2048,RGBA,86452d3606dd9b0f01cf9f458d881cf761ea5640c0d5bdd23a5799c62f016db1,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/86452d3606dd_sddb_00064.png
894,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-119-img-2_nobg.png,Healthy-119-img-2_nobg.png,.png,705124,2048,2048,RGBA,7bb684e3308e6a11cac7ae5ecec80f2006c057ce79f48eefcebf12516ee76d8e,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/7bb684e3308e_sddb_00065.png
1061,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-120-img-3_nobg.png,Healthy-120-img-3_nobg.png,.png,1104753,2048,2048,RGBA,a190f8a30e9c53381405d27c126a96892f186e305d8b5cb2fc3d2c13e2e2d3a1,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/a190f8a30e9c_sddb_00066.png
1330,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-123-img-3_nobg.png,Healthy-123-img-3_nobg.png,.png,1164641,2048,2048,RGBA,e20e3d0c549650381eaa90d3f4bf1833718c8f2d81fe2ae29a604ab0aa8138de,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/e20e3d0c5496_sddb_00067.png
970,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-126-img-2_nobg.png,Healthy-126-img-2_nobg.png,.png,1386251,2048,2048,RGBA,8ba65ca238a4e8fb6bad00422366e7819c51f891c3c15345536627976f078c7e,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/8ba65ca238a4_sddb_00068.png
608,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-129-img-3_nobg.png,Healthy-129-img-3_nobg.png,.png,1145531,2048,2048,RGBA,3eb615007e36f128cef1791bc09f9d5c516e4963832bcd3892af204a7d38e0c9,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/3eb615007e36_sddb_00069.png
1271,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-13-img-1_nobg.png,Healthy-13-img-1_nobg.png,.png,1069015,2048,2048,RGBA,d127f2799d3ab340aeb634b9d71fcf1089f8c97bc3012a274d99b1f8ff12a1eb,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/d127f2799d3a_sddb_00070.png
1355,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-13-img-2_nobg.png,Healthy-13-img-2_nobg.png,.png,924389,2048,2048,RGBA,e721ad1a614aac6b68db4242007006d82fe901f41fb07969d7723be3c2a11d2b,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/e721ad1a614a_sddb_00071.png
318,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-138-img-3_nobg.png,Healthy-138-img-3_nobg.png,.png,1437345,2048,2048,RGBA,004b1847f0ea8a54ca6f83127553dc12c48226f16081a14c4f3138a2478dcb05,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/004b1847f0ea_sddb_00072.png
652,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-14-img-3_nobg.png,Healthy-14-img-3_nobg.png,.png,743021,2048,2048,RGBA,4763c8a0657c7c21ab4e05997aae2a6145b6238c5b34bacd4b2998f79060d4fc,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/4763c8a0657c_sddb_00073.png
1420,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-19-img-1_nobg.png,Healthy-19-img-1_nobg.png,.png,819443,2048,2048,RGBA,f581e5c19662fa238c07375186974dd3e8536aab1c5e0da1cec182a3a70cc227,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/f581e5c19662_sddb_00074.png
1452,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-22-img-1_nobg.png,Healthy-22-img-1_nobg.png,.png,868559,2048,2048,RGBA,fb21dce5a4fca0a2b1bc711e2d6504000060b73301c57b8d6410d31fe38fc4d5,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/fb21dce5a4fc_sddb_00075.png
1059,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-25-img-1_nobg.png,Healthy-25-img-1_nobg.png,.png,1021864,2048,2048,RGBA,a13225e7ff9153af8be2966b36641af8aca290951432e1887b2da838c9c1f0a2,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/a13225e7ff91_sddb_00076.png
1029,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-25-img-3_nobg.png,Healthy-25-img-3_nobg.png,.png,967308,2048,2048,RGBA,9b3e714ff3de750ca8c58510ea4ceffc7d85618cf8f69c1239845dabb18de9bc,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/9b3e714ff3de_sddb_00077.png
934,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-32-img-1_nobg.png,Healthy-32-img-1_nobg.png,.png,1040072,2048,2048,RGBA,84db059876edc1c70b6d0c77b893a347a57ebf188f6c57858bac0ab12b679055,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/84db059876ed_sddb_00078.png
841,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-35-img-2_nobg.png,Healthy-35-img-2_nobg.png,.png,2416978,2048,2048,RGBA,7063b1cf74e05503894741cc98bb175fcaea3e4146309ad851fefadaf7625031,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/7063b1cf74e0_sddb_00079.png
877,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-35-img-3_nobg.png,Healthy-35-img-3_nobg.png,.png,1154422,2048,2048,RGBA,75bd35ec062e761a9ad3454cebf2e08cbbceea956fbdbe276e359a0f96d31f90,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/75bd35ec062e_sddb_00080.png
1026,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-37-img-1_nobg.png,Healthy-37-img-1_nobg.png,.png,1406843,2048,2048,RGBA,9a4a681234387db4c8583cfb7284193a9a61f6e252f741e492e35a98f964d659,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/9a4a68123438_sddb_00081.png
1121,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-37-img-3_nobg.png,Healthy-37-img-3_nobg.png,.png,1199784,2048,2048,RGBA,added46ddc8ba4666f4b6537882febe7990e37173393c7383296fb14c1a92ae3,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/added46ddc8b_sddb_00082.png
995,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-39-img-3_nobg.png,Healthy-39-img-3_nobg.png,.png,986482,2048,2048,RGBA,927fd389aab45745302fe2c2126d9213a1d23e225b5bc3dc184a174335e16b53,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/927fd389aab4_sddb_00083.png
708,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-4-img-2_nobg.png,Healthy-4-img-2_nobg.png,.png,837508,2048,2048,RGBA,534d2b6f1e6116330dd41018852c184b926e9aeb009a7300c69b68fdbd2f2272,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/534d2b6f1e61_sddb_00084.png
347,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-46-img-3_nobg.png,Healthy-46-img-3_nobg.png,.png,610182,2048,2048,RGBA,05b68c8e42c15cdfa01291f368da45cc16b5db193652afd202d18848f192fdcb,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/05b68c8e42c1_sddb_00085.png
359,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-47-img-1_nobg.png,Healthy-47-img-1_nobg.png,.png,810505,2048,2048,RGBA,08d884352021f53db233bdc0f281093bdd527c4fd038dd0ad6e5ac2328738c3e,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/08d884352021_sddb_00086.png
1324,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-48-img-3_nobg.png,Healthy-48-img-3_nobg.png,.png,1008037,2048,2048,RGBA,e0156b0105eaa5e7be4291baf6ffd959ee6040a3d898e103fbe8fc6c4b39ebb6,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/e0156b0105ea_sddb_00087.png
1400,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-49-img-2_nobg.png,Healthy-49-img-2_nobg.png,.png,1172685,2048,2048,RGBA,f20cc325710f279cc15588f6817d90bfadecdc48174e147c5d0a36997a35f1b4,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/f20cc325710f_sddb_00088.png
991,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-51-img-1_nobg.png,Healthy-51-img-1_nobg.png,.png,1352835,2048,2048,RGBA,90ff36ffd78d45a0a3adc2e6c53920db198be630722c4fa264b26cac0c49b221,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/90ff36ffd78d_sddb_00089.png
926,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-51-img-2_nobg.png,Healthy-51-img-2_nobg.png,.png,1329807,2048,2048,RGBA,8397ea8635a7b95fe2d38163e3cac6b9bfdc25415da4fbb363429aadb3e404b0,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/8397ea8635a7_sddb_00090.png
1191,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-52-img-3_nobg.png,Healthy-52-img-3_nobg.png,.png,1067954,2048,2048,RGBA,bd0ab0cf94f42838fb77088c72117e44a510959ca52e578a360cc653a3f223d0,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/bd0ab0cf94f4_sddb_00091.png
707,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-55-img-3_nobg.png,Healthy-55-img-3_nobg.png,.png,745723,2048,2048,RGBA,530ebec808ab3695cbdb3490a7a5b67dfc4fa6d8df1d810b86d990526ef0f14e,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/530ebec808ab_sddb_00092.png
1243,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-57-img-3_nobg.png,Healthy-57-img-3_nobg.png,.png,843282,2048,2048,RGBA,cab6a5b8999b9bdfc72d43dd3c64d36d74b4f949f21602c67568e6a966cb4b3e,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/cab6a5b8999b_sddb_00093.png
452,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-58-img-1_nobg.png,Healthy-58-img-1_nobg.png,.png,1033715,2048,2048,RGBA,1d42c4eff578c2b3e33d3bdb00e8e88fb5a9c5446b6f1dd49f90dcb7b95e2670,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/1d42c4eff578_sddb_00094.png
1356,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-59-img-1_nobg.png,Healthy-59-img-1_nobg.png,.png,1011819,2048,2048,RGBA,e7391cc81df36e74cc419ec9fde6ecbf619cadc7297c77865081d3771755582e,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/e7391cc81df3_sddb_00095.png
1229,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-6-img-1_nobg.png,Healthy-6-img-1_nobg.png,.png,871782,2048,2048,RGBA,c821d6c6a6db97360f02ffc0651bc1c956e797b15165e4d079967fca5fe9437a,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/c821d6c6a6db_sddb_00096.png
933,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-60-img-1_nobg.png,Healthy-60-img-1_nobg.png,.png,892288,2048,2048,RGBA,84ac8a83a59b72fa0a3199e2cae8f77e5a9f5f79f267e6d4e5e6a02489dc9c19,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/84ac8a83a59b_sddb_00097.png
648,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-63-img-1_nobg.png,Healthy-63-img-1_nobg.png,.png,987551,2048,2048,RGBA,46432221227981e6e0b13c358b025ba8848990c867eee86103018bf57f846869,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/464322212279_sddb_00098.png
821,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-64-img-3_nobg.png,Healthy-64-img-3_nobg.png,.png,1348675,2048,2048,RGBA,6b2396c729b6f1621c7f75771ebe73757bcf30027c41e0a6399359ac94974284,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/6b2396c729b6_sddb_00099.png
385,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-67-img-1_nobg.png,Healthy-67-img-1_nobg.png,.png,954455,2048,2048,RGBA,0f83d3e62f55465cdae8cf65495a12a09dfa5b61a21e4a5013492f27d2ecd257,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/0f83d3e62f55_sddb_00100.png
463,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-68-img-1_nobg.png,Healthy-68-img-1_nobg.png,.png,1029959,2048,2048,RGBA,1fd852a77acdf84a180dfafe7a496f0dc1176aff97bfbc01dc771bac684fdd4c,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/1fd852a77acd_sddb_00101.png
1437,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-7-img-2_nobg.png,Healthy-7-img-2_nobg.png,.png,492726,2048,2048,RGBA,f8938afd52293509bcdba20a1c1f12b89932ab576753552502bf95b727ca0165,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/f8938afd5229_sddb_00102.png
517,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-70-img-3_nobg.png,Healthy-70-img-3_nobg.png,.png,1002013,2048,2048,RGBA,2bf9a950c3028edf1d75c2668a792f9d14d3b0d5638c2bb951ea50e07becb143,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/2bf9a950c302_sddb_00103.png
1148,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-71-img-2_nobg.png,Healthy-71-img-2_nobg.png,.png,923384,2048,2048,RGBA,b4015f4379f39650d205685f2fdce10d779f245028ac9383a498766eac5c82b3,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/b4015f4379f3_sddb_00104.png
379,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-75-img-3_nobg.png,Healthy-75-img-3_nobg.png,.png,1179970,2048,2048,RGBA,0df7046325b19741e2078f70ff90c26bc2507cb69a1e9a155401f219ba6467b0,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/0df7046325b1_sddb_00105.png
956,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-79-img-2_nobg.png,Healthy-79-img-2_nobg.png,.png,843104,2048,2048,RGBA,89b7c4b2435f6a3e7c34e7e178c10551523b23be38468e63538c980e7fe8dc1b,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/89b7c4b2435f_sddb_00106.png
601,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-8-img-2_nobg.png,Healthy-8-img-2_nobg.png,.png,785331,2048,2048,RGBA,3da7215a98a0d78b9d367b4e986380bba7052c9669606dd2f2604f2aeef58074,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/3da7215a98a0_sddb_00107.png
954,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-80-img-1_nobg.png,Healthy-80-img-1_nobg.png,.png,883537,2048,2048,RGBA,89792ca9b227cb68b0e236587c3a84c639d9aa4c790e2050c162b341227ecc60,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/89792ca9b227_sddb_00108.png
1405,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-81-img-3_nobg.png,Healthy-81-img-3_nobg.png,.png,1003075,2048,2048,RGBA,f306327029ada9b8ffe67f691e7fa46d81e2cb2c6399bda76d7d11e06760c9c7,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/f306327029ad_sddb_00109.png
522,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-85-img-3_nobg.png,Healthy-85-img-3_nobg.png,.png,1066065,2048,2048,RGBA,2c7e71dd104cd2af5d81656c749dc6a39edade1f32f73e9f6af2a5f73de5026a,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/2c7e71dd104c_sddb_00110.png
782,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-88-img-2_nobg.png,Healthy-88-img-2_nobg.png,.png,972168,2048,2048,RGBA,635ea9b046e69ae4027d34f54734b4b0287769e8af2d4532e7111aa2b07f0fce,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/635ea9b046e6_sddb_00111.png
1083,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-89-img-3_nobg.png,Healthy-89-img-3_nobg.png,.png,909180,2048,2048,RGBA,a623557eb1352500ea507b0642625b2546acddd24a1ec4aa87f14813baf76d2b,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/a623557eb135_sddb_00112.png
626,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-92-img-1_nobg.png,Healthy-92-img-1_nobg.png,.png,1060464,2048,2048,RGBA,41f336a31143b4e83e3403c98a86f3f226455970aa1e1decfad129f308827f35,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/41f336a31143_sddb_00113.png
1435,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-97-img-3_nobg.png,Healthy-97-img-3_nobg.png,.png,1175752,2048,2048,RGBA,f86cae9ab2b154911cfadea7c0a07a5438430211dc096af68e6f04ad4aca7877,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/f86cae9ab2b1_sddb_00114.png
1317,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-99-img-1_nobg.png,Healthy-99-img-1_nobg.png,.png,1074067,2048,2048,RGBA,de6886811b53a550d9fc1c244481f65d54c2cf760cdf42c76cf9df48e97a7fee,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/de6886811b53_sddb_00115.png
338,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-99-img-3_nobg.png,Healthy-99-img-3_nobg.png,.png,1280163,2048,2048,RGBA,02f57996f72fdc3d024f87883414f326e54adf2f087b466eb02a10218b0133e2,Healthy,test,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/00_Healthy/02f57996f72f_sddb_00116.png
183,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/10.15707137235_fa235256c1_o11.png_no_bg.png,10.15707137235_fa235256c1_o11.png_no_bg.png,.png,45991,113,264,RGBA,8f47912b981a1e51af41bcdb558f974bb86f2b39cfc0dd8de7fdba6cce12e561,WSSV,test,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/test/02_WSSV/8f47912b981a_sdb_00117.png
